text,label
"Could you greetings, ian here?",greeting
Can you schedule a meeting about deployment strategy the day after tomorrow,schedule
"Hey, Schedule a meeting about security audit today at 4 PM",schedule
Could you draft a recap email about customer onboarding?,draft_email
Schedule a meeting about sprint review tomorrow morning please,schedule
schedule a meeting about pricing model friday at 3:30 pm,schedule
Urgently give me a brief of api integration,summarize
Can you set up a call with tina about customer onboarding,schedule
Please schedule a meeting about hiring plan next sprint,schedule
SCHEDULE A MEETING ABOUT COMPLIANCE REVIEW TODAY AT 4 PM,schedule
"Greetings, Quinn here!",greeting
SCHEDULE A MEETING ABOUT INVESTOR UPDATE MARCH 15 AT 9 AM,schedule
Can you send a follow-up about vendor contract,email
Urgently set up a call with priya about feature roadmap,schedule
WHEN IS USERINSIGHT LAUNCHING?,question
Please schedule a meeting about product launch tomorrow at 10 am,schedule
"Hey, Remove the design sprint session from my calendar",cancel
I want to send a follow-up about performance review,email
Please change the time of api integration discussion to 3 pm,modify
Compose a message about the project timeline decisions!,draft_email
send an email to julia about the project update,email
Please set up a call with zach about performance review,schedule
I want to hi,greeting
What was decided about customer onboarding?!,question
Draft a recap email about data pipeline please,draft_email
Urgently schedule a meeting about deployment strategy next wednesday at 11 am,schedule
Could you what was decided about a/b testing??,question
Remind me to check vendor contract by end of week,task
Could you what did hannah say in the meeting??,meeting_query
I want to schedule a meeting about code review next sprint,schedule
Compose a message about the database migration decisions please,draft_email
I want to schedule a meeting about bug triage the day after tomorrow,schedule
I want to set up a call with john about infrastructure upgrade,schedule
set a reminder to call leo,task
"Hey, Schedule a meeting about compliance review the day after tomorrow",schedule
Please can you summarize the discussion on feature roadmap?,question
Email Kevin the meeting notes!,email
"Hey, Compose a message about the feature roadmap decisions",draft_email
Set up a call with Leo about feature roadmap please,schedule
Set up a call with Zach about API integration,schedule
Move the training session meeting to next week please,modify
Urgently schedule a meeting about security audit march 15 at 9 am,schedule
Please draft a message to fiona@company.com,draft_email
I NEED TO SET UP A MEETING,schedule
Move the customer onboarding meeting to next week please,modify
Urgently send an email to yara about the project update,email
I want to schedule a meeting about marketing campaign this afternoon at 5 pm,schedule
Please set up a call with bob about q3 budget,schedule
I want to set up a call with isha about client feedback,schedule
Urgently set up a call with carlos about data pipeline,schedule
Send an email to Xavier about the project update!,email
Please set up a call with hiro about sprint review,schedule
set up a call with deepa about board meeting,schedule
"I want to good morning, ian here",greeting
Can you did laura mention anything about the deadline?,meeting_query
Create an action item for API integration!,task
Urgently draft a message to farid@company.com,draft_email
Schedule a meeting about A/B testing end of day!,schedule
Please schedule a meeting about customer onboarding end of day,schedule
add a task to follow up on design sprint,task
Remove the investor update session from my calendar!,cancel
I want to give me a brief of board meeting,summarize
I want to schedule a meeting about partnership deal tomorrow morning,schedule
Please email sam the meeting notes,email
Remind me to check sales pipeline by end of week please,task
I want to set a reminder to call bella,task
Summarize the security audit meeting please,summarize
"Hey, Schedule a meeting about database migration next Monday at 2 PM",schedule
Can you set up a call with john about board meeting,schedule
Urgently what was decided about security audit?,question
schedule a meeting about a/b testing tomorrow morning,schedule
SET UP A CALL WITH DEEPA ABOUT SALES PIPELINE,schedule
Send a follow-up about investor update!,email
Assign Nina to review the document!,task
SEND AN EMAIL TO PRIYA ABOUT THE PROJECT UPDATE,email
Schedule a meeting about infrastructure upgrade end of day,schedule
"Hey, Set up a call with Hannah about Q3 budget",schedule
Could you move the a/b testing meeting to next week?,modify
set up a call with hiro about sprint review,schedule
"Hey, Schedule a meeting about project timeline next Monday at 2 PM",schedule
schedule a meeting about design sprint march 15 at 9 am,schedule
CHANGE MY RESPONSE STYLE TO DETAILED,set_preference
draft a recap email about project timeline,draft_email
Set up a call with Mike about data pipeline please,schedule
SUMMARIZE THE TRAINING SESSION MEETING,summarize
Can you set up a call with mike about user research,schedule
Please send a follow-up about code review,email
I want to summarize the quarterly goals meeting,summarize
Please remove the team standup session from my calendar,cancel
Can you schedule a meeting about q3 budget next wednesday at 11 am,schedule
I want to cancel the meeting about sales pipeline,cancel
Assign Isha to review the document!,task
Could you schedule a meeting about hiring plan this afternoon at 5 pm?,schedule
Urgently schedule a meeting about deployment strategy friday at 3:30 pm,schedule
Schedule a meeting about product launch next Wednesday at 11 AM please,schedule
Can you remind me to check hiring plan by end of week,task
Could you schedule a meeting about user research tomorrow morning?,schedule
Could you send an email to deepa about the project update?,email
"I want to yo, rachel here",greeting
Urgently set up a call with sam about board meeting,schedule
Can you what's the status of ai core?,question
Could you change the time of sprint review discussion to 3 pm?,modify
I want to tl;dr of hiring plan discussion,summarize
Can you create an action item for design sprint,task
Urgently show me notes from the last weekly sync,meeting_query
Email Elena the meeting notes!,email
Urgently remind me to check ui redesign by end of week,task
I want to when is titan build launching?,question
Schedule a meeting about infrastructure upgrade March 15 at 9 AM!,schedule
Can you schedule a meeting about deployment strategy this afternoon at 5 pm,schedule
Please add a task to follow up on code review,task
tl;dr of design sprint discussion,summarize
Schedule a meeting about deployment strategy tomorrow at 10 AM,schedule
I want to set up a call with farid about bug triage,schedule
Schedule a meeting about bug triage tomorrow at 10 AM please,schedule
SCHEDULE A MEETING ABOUT DESIGN SPRINT NEXT MONDAY AT 2 PM,schedule
Urgently give me a brief of feature roadmap,summarize
SEND A FOLLOW-UP ABOUT MARKETING CAMPAIGN,email
I want to draft a message to isha@company.com,draft_email
Can you summarize the database migration meeting,summarize
Can you summarize the design sprint meeting,summarize
"Hey, Draft a message to priya@company.com",draft_email
Urgently schedule a meeting about bug triage this thursday at noon,schedule
Urgently set up a call with george about q3 budget,schedule
Please draft a message to rachel@company.com,draft_email
I want to set up a call with xavier about training session,schedule
Schedule a meeting about user research March 15 at 9 AM!,schedule
Can you send an email to rachel about the project update,email
"good evening, xavier here",greeting
Please schedule a meeting about project timeline next wednesday at 11 am,schedule
Change department to customer success,set_preference
Schedule a meeting about client feedback end of day!,schedule
Could you set a reminder to call leo?,task
Can you give me a brief of deployment strategy,summarize
Set up a call with Ethan about infrastructure upgrade please,schedule
Set up a call with Ethan about API integration please,schedule
set up a call with bob about a/b testing,schedule
EMAIL WENDY THE MEETING NOTES,email
Who is responsible for A/B testing?,question
Can you summarize the partnership deal meeting,summarize
Can you send an email to john about the project update,email
